blockNumber	confirmations	Month	Day	Hour	mean_value_received	variance_value_received	total_received	time_diff_first_last_received	total_tx_sent	total_tx_sent_malicious	total_tx_sent_unique	total_tx_sent_malicious_unique	total_tx_received_malicious_unique	Fraud
12529891	7336233	5	29	14	0.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	0
11407471	8458731	12	7	19	0.4743747560626352	0.5076843590172498	44.11685231382508	2280.532824074074	527.0	0.0	235.0	0.0	0.0	0
12356653	7509423	5	2	19	0.4765870258407461	0.2065955982288907	22.87617724035581	1059.8682986111112	237.0	0.0	106.0	0.0	0.0	0
12459477	7407046	5	18	16	0.1911891527269912	0.1017542471116287	3.2502155963588506	1118.910648148148	57.0	0.0	18.0	0.0	0.0	0
19770933	95126	4	30	21	0.067245	0.00323932005	0.13449	787.0074884259259	1.0	0.0	1.0	0.0	0.0	0
16892646	2973449	3	23	20	0.0143983293654708	0.0002501827365011	0.1871782817511209	678.0653356481481	17.0	0.0	11.0	0.0	0.0	0
18206699	1659824	9	24	15	0.00769817	2.6764415497800008e-05	0.01539634	372.0920833333333	9.0	0.0	6.0	0.0	0.0	0
12930130	6936083	7	31	0	0.3637576997483808	0.3808123286282797	24.37176588314152	985.8559375	97.0	0.0	29.0	0.0	0.0	0
16576783	3289605	2	7	12	0.49419249	0.0	0.49419249	0.0	9996.0	0.0	682.0	0.0	0.0	0
17631889	2234310	7	6	2	0.052574255	0.00449840257761	0.10514851	329.5308333333333	8.0	0.0	6.0	0.0	0.0	0
16541886	3324239	2	2	15	3.485371477920494	86.44316785135496	73.19280103633038	1070.7755092592593	51.0	0.0	25.0	0.0	0.0	0
16618948	3247580	2	13	9	0.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	0
19085113	781137	1	25	17	0.00453	0.0	0.00453	0.0	2.0	0.0	1.0	0.0	0.0	0
14735325	5130968	5	8	9	0.0	0.0	0.0	0.0	12.0	0.0	10.0	0.0	0.0	0
16718967	3147110	2	27	10	2.1241397856255784	68.07056483104463	575.6418819045317	1358.3369444444445	837.0	0.0	95.0	0.0	0.0	0
9191030	10675325	12	31	13	0.0	0.0	0.0	0.0	23.0	0.0	14.0	0.0	0.0	0
19596495	269901	4	6	11	0.0842392024381043	0.0344684110324226	13.394033187658586	625.4894328703704	62.0	0.0	1.0	0.0	0.0	0
15522348	4343737	9	12	18	2.825387663041405	62.16210734654047	48.03159027170389	785.1813078703703	267.0	0.0	48.0	0.0	0.0	0
13053230	6813259	8	19	3	0.2489218033232527	0.0416681829372375	14.437464592748656	1019.695335648148	355.0	0.0	41.0	0.0	0.0	0
16390192	3475941	1	12	10	0.1254092251758519	0.0289220321118548	0.2508184503517039	126.98430555555557	4.0	0.0	4.0	0.0	0.0	0
17154928	2711501	4	29	23	0.0	0.0	0.0	0.0	6.0	0.0	1.0	0.0	0.0	0
17219577	2646852	5	9	1	0.0	0.0	0.0	0.0	4354.0	0.0	5.0	0.0	0.0	0
19847163	19319	5	11	13	0.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	0
19560601	305486	4	1	11	0.4057300356955994	0.3821694313634745	35.70424314121275	250.0343055555556	184.0	0.0	12.0	0.0	0.0	0
18291732	1574355	10	6	13	0.4057300356955994	0.3821694313634745	35.70424314121275	250.0343055555556	184.0	0.0	12.0	0.0	0.0	0
16858504	3007556	3	19	1	0.0773126658770702	0.001959332231916	23.193799763121064	505.8404166666666	92.0	0.0	1.0	0.0	0.0	0
15074947	4791269	7	4	8	0.8599926119872123	1.2245481389207915	49.0195788832711	890.4666666666667	391.0	0.0	235.0	0.0	0.0	0
17377764	2488349	5	31	8	1.513807751814361	14.18521456772125	696.351565834606	1127.4374074074074	1372.0	0.0	181.0	0.0	0.0	0
19524959	341101	3	27	10	0.686091864209608	3.51580988727422	19.89666406207863	294.8720833333333	129.0	0.0	22.0	0.0	0.0	0
16556371	3310017	2	4	15	0.49419249	0.0	0.49419249	0.0	9996.0	0.0	682.0	0.0	0.0	0
17194344	2672085	5	5	12	0.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	0
11546776	8319353	12	29	4	0.0	0.0	0.0	0.0	4153.0	0.0	1.0	0.0	0.0	0
16186575	3679572	12	15	0	0.3018457269565976	0.1435643827097255	13.884903440003493	907.028136574074	918.0	0.0	36.0	0.0	0.0	0
13907528	5958560	12	30	15	0.022068342382921	1.408479154985453e-06	0.044136684765842	35.7668287037037	2.0	0.0	1.0	0.0	0.0	0
11490095	8376027	12	20	12	0.7376944763970473	3.713360365262984	727.3667537274887	1654.890925925926	745.0	0.0	7.0	0.0	0.0	0
15090956	4775260	7	6	19	0.8599926119872123	1.2245481389207915	49.0195788832711	890.4666666666667	391.0	0.0	235.0	0.0	0.0	0
18046916	1819392	9	2	6	0.0	0.0	0.0	0.0	6.0	0.0	6.0	0.0	0.0	0
5965392	13901119	7	14	23	0.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	0
18377394	1488729	10	18	12	0.0936274541735519	0.0077609609494856	30.89705987727215	1119.9222800925927	761.0	0.0	14.0	0.0	0.0	0
16537161	3329126	2	1	23	0.3965830673662373	0.8471939537228883	17.44965496411444	786.0508333333333	218.0	0.0	71.0	0.0	0.0	0
19712165	154149	4	22	16	0.1165986781741047	0.0227265563769327	0.2331973563482094	521.4414583333333	5.0	0.0	4.0	0.0	0.0	0
17143974	2722455	4	28	10	0.0	0.0	0.0	0.0	4354.0	0.0	5.0	0.0	0.0	0
17498239	2368203	6	17	8	0.3879516388762368	0.3672660029717059	88.06502202490576	760.0556597222222	1225.0	0.0	61.0	0.0	0.0	0
18350209	1516260	10	14	17	2.644	2.588711428571429	39.66	187.79902777777767	9.0	0.0	1.0	0.0	0.0	0
19306478	560032	2	25	18	1.5269234829565783	3.196052651358796	24.430775727305253	78.91875	50.0	0.0	3.0	0.0	0.0	0
19614878	251190	4	9	1	0.2472308434591538	0.0390140588988917	4.697386025723922	69.01972222222223	441.0	0.0	422.0	0.0	0.0	0
19658094	208351	4	15	2	1.4852068761538464	7.245573780120883	19.307689390000004	37.68111111111112	37.0	0.0	7.0	0.0	0.0	0
16504027	3362205	1	28	8	0.0439053172557383	0.0014104779313151	0.6146744415803371	560.9252199074074	15.0	0.0	1.0	0.0	0.0	0
19463418	403116	3	18	18	0.0	0.0	0.0	0.0	4354.0	0.0	5.0	0.0	0.0	0
15858165	4008221	10	30	3	0.038001358790148	0.0008472971803813	11.856423942526195	838.243761574074	224.0	0.0	1.0	0.0	0.0	0
14818811	5047475	5	21	18	0.2382255313513072	0.2207139155516368	15.008208475132358	819.3849652777777	1532.0	0.0	67.0	0.0	0.0	0
14114857	5751599	1	31	17	0.5312423650995384	0.928489060501414	43.561873938162144	1050.1107060185186	562.0	0.0	110.0	0.0	0.0	0
19419261	446957	3	12	13	0.7191616281275156	2.4829310353091985	76.95029420964417	977.5517476851852	590.0	0.0	228.0	0.0	0.0	0
13131099	6735309	8	31	4	0.1688199277436017	0.0594194358856662	16.37553299112937	1100.7640393518518	401.0	0.0	46.0	0.0	0.0	0
16246425	3620092	12	23	9	0.4463403710540814	0.4069080938089757	15.175572615838767	809.8328935185185	223.0	0.0	37.0	0.0	0.0	0
18127994	1738290	9	13	14	0.1781578507998937	0.0367418330976469	22.8042049023864	893.6865393518518	349.0	0.0	70.0	0.0	0.0	0
15587338	4278931	9	22	7	0.0842515643666241	0.0144322885003783	16.766061308958207	634.2830671296297	1410.0	0.0	187.0	0.0	0.0	0
19484872	381662	3	21	18	0.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	0
18905424	960949	12	31	12	0.01315408	2.6638012928e-06	0.02630816	109.25625	8.0	0.0	5.0	0.0	0.0	0
15668393	4197877	10	3	15	0.0	0.0	0.0	0.0	300.0	0.0	7.0	0.0	0.0	0
16579587	3286814	2	7	21	0.2533661135124111	0.1760092314712122	11.908207335083322	655.8453587962963	524.0	0.0	44.0	0.0	0.0	0
14985906	4880241	6	18	16	0.3018457269565976	0.1435643827097255	13.884903440003493	907.028136574074	918.0	0.0	36.0	0.0	0.0	0
19374953	491279	3	6	8	0.3063439205929609	0.3900418244734929	31.859767741667937	1127.1052777777777	205.0	0.0	56.0	0.0	0.0	0
19477139	389395	3	20	16	0.0	0.0	0.0	0.0	4354.0	0.0	5.0	0.0	0.0	0
16926837	2939330	3	28	15	0.796647460625	1.8785362964801708	101.97087496	542.8754166666666	828.0	0.0	435.0	0.0	0.0	0
19220831	645418	2	13	18	0.0803214551237242	0.0216695721626526	20.64261396679713	764.6669675925926	545.0	0.0	86.0	0.0	0.0	0
19711219	155247	4	22	13	0.0	0.0	0.0	0.0	2.0	0.0	1.0	0.0	0.0	0
14197781	5668283	2	13	12	0.5354918439861112	0.2451424739142137	38.55541276700001	852.3797569444445	1002.0	0.0	77.0	0.0	0.0	0
17780091	2086002	7	26	21	0.0	0.0	0.0	0.0	398.0	0.0	1.0	0.0	0.0	0
15459734	4406553	9	2	14	6.762136239971089	253.32736834510024	94.66990735959524	594.0495023148148	23.0	0.0	20.0	0.0	0.0	0
19425398	441074	3	13	9	0.0	0.0	0.0	0.0	6.0	0.0	1.0	0.0	0.0	0
12316096	7550217	4	26	13	10.124387636174072	210.1253799333253	718.8315221683591	2124.068599537037	388.0	0.0	124.0	0.0	0.0	0
19691448	175034	4	19	19	0.0269733333333333	0.0020004054723333	0.08092	24.06611111111112	4.0	0.0	4.0	0.0	0.0	0
19389889	476553	3	8	10	0.3287132875120369	0.2568983154287622	4.601986025168516	719.6918518518519	15.0	0.0	1.0	0.0	0.0	0
19616345	249727	4	9	6	0.0	0.0	0.0	0.0	3.0	0.0	1.0	0.0	0.0	0
13937094	5929182	1	4	5	0.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	0
15209707	4656821	7	25	5	0.5883450158703458	1.629562500259731	78.24988711075599	1311.9803472222222	243.0	0.0	43.0	0.0	0.0	0
7704771	12161505	5	6	2	155.50000000000003	6160.500000000002	311.00000000000006	278.15408564814817	11.0	0.0	1.0	0.0	0.0	0
13498006	6368307	10	27	7	10.124387636174072	210.1253799333253	718.8315221683591	2124.068599537037	388.0	0.0	124.0	0.0	0.0	0
15910105	3956200	11	6	9	0.379984784111635	1.6107964584119807	125.01499397272792	2254.177025462963	2151.0	0.0	346.0	0.0	0.0	0
12439953	7426176	5	15	16	0.0	0.0	0.0	0.0	4153.0	0.0	1.0	0.0	0.0	0
16227174	3639214	12	20	16	0.49419249	0.0	0.49419249	0.0	9996.0	0.0	682.0	0.0	0.0	0
16225843	3640545	12	20	12	0.49419249	0.0	0.49419249	0.0	9996.0	0.0	682.0	0.0	0.0	0
13996530	5869573	1	13	10	0.16875	0.0120982142857142	1.35	242.5000347222222	5.0	0.0	1.0	0.0	0.0	0
16975375	2890903	4	4	11	0.5856344664640307	0.2624635002920619	5.856344664640307	1028.5871296296295	34.0	0.0	23.0	0.0	0.0	0
19269860	596253	2	20	15	0.0533984117256507	0.0042403974307302	12.762220402430533	879.2828356481482	871.0	0.0	79.0	0.0	0.0	0
14558810	5307555	4	10	15	0.2104425892635694	0.3485260421437121	44.19294374534958	1124.710173611111	285.0	0.0	67.0	0.0	0.0	0
13840332	6025851	12	20	6	1.6596658336290857	29.311842570078344	101.23961585137424	1935.5427083333327	577.0	0.0	145.0	0.0	0.0	0
17372440	2493886	5	30	14	5.572301852509165	21.628898429630173	100.30143334516497	173.1665277777778	45.0	0.0	13.0	0.0	0.0	0
16625953	3240435	2	14	8	0.49419249	0.0	0.49419249	0.0	9996.0	0.0	682.0	0.0	0.0	0
17833693	2032793	8	3	9	0.0195678488808024	0.0002537387151669	3.3265343097364184	660.9213425925926	330.0	0.0	92.0	0.0	0.0	0
4728642	15137643	12	14	2	0.0	0.0	0.0	0.0	1108.0	1.0	4.0	1.0	0.0	0
19183642	682879	2	8	13	1.0811193285094585	4.821123052144423	224.8728203299673	507.0434722222223	1699.0	1.0	456.0	1.0	0.0	0
16937269	2929256	3	30	3	0.2438593923419018	0.65688264095427	168.75069950059606	419.5820833333333	631.0	0.0	214.0	0.0	0.0	0
16145446	3721045	12	9	6	5.391795996285401	113.20009927597364	355.85853575483645	1111.460173611111	440.0	0.0	85.0	0.0	0.0	0
16834075	3032388	3	15	15	0.335	0.06135	2.01	165.42944444444444	48.0	0.0	16.0	0.0	0.0	0
17136648	2729701	4	27	9	0.1814965859293708	0.0974489134646022	1.6334692733643372	652.9814814814815	82.0	0.0	7.0	0.0	0.0	0
19755539	110823	4	28	18	0.0812217790255005	0.0018335413307612	0.1624435580510011	10.749722222222225	2.0	0.0	2.0	0.0	0.0	0
18942308	924168	1	5	16	0.0774944128169037	0.0059746658182644	4.57217035619732	906.5998958333332	154.0	0.0	47.0	0.0	0.0	0
16424885	3441567	1	17	7	0.1691235588529516	0.0532547581214338	29.59662279926654	840.8275694444444	327.0	0.0	91.0	0.0	0.0	0
16252888	3613500	12	24	6	0.49419249	0.0	0.49419249	0.0	9996.0	0.0	682.0	0.0	0.0	0
16997139	2868946	4	7	14	2.825387663041405	62.16210734654047	48.03159027170389	785.1813078703703	267.0	0.0	48.0	0.0	0.0	0
16638989	3227376	2	16	4	0.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	0
16989336	2877106	4	6	11	0.3879516388762368	0.3672660029717059	88.06502202490576	760.0556597222222	1225.0	0.0	61.0	0.0	0.0	0
19728529	137554	4	24	23	0.0	0.0	0.0	0.0	21.0	0.0	5.0	0.0	0.0	0
17867700	1998594	8	8	4	0.0404563013383801	0.0018793353979824	2.0632713682573853	543.7248611111111	112.0	0.0	53.0	0.0	0.0	0
17316030	2550266	5	22	16	0.045	0.0	0.045	0.0	1526.0	0.0	625.0	0.0	0.0	0
18207141	1659123	9	24	17	0.2838487	0.0	0.2838487	0.0	27.0	0.0	2.0	0.0	0.0	0
17820418	2045649	8	1	13	0.753203545106383	0.9746408074082904	70.80113324	492.1673611111111	785.0	0.0	438.0	0.0	0.0	0
13209991	6656438	9	12	8	0.0	0.0	0.0	0.0	6.0	0.0	3.0	0.0	0.0	0
16240725	3625663	12	22	14	0.49419249	0.0	0.49419249	0.0	9996.0	0.0	682.0	0.0	0.0	0
11674661	8191468	1	17	19	0.0	0.0	0.0	0.0	4153.0	0.0	1.0	0.0	0.0	0
13803461	6062664	12	14	13	6.755284208812416	685.3690309294607	9085.8572608527	986.082511574074	1328.0	1.0	606.0	1.0	1.0	0
16119234	3747154	12	5	14	0.49419249	0.0	0.49419249	0.0	9996.0	0.0	682.0	0.0	0.0	0
18398345	1468168	10	21	11	0.1285763461325327	0.0253384914090687	0.2571526922650654	193.0875	130.0	0.0	16.0	0.0	0.0	0
15443476	4422908	8	31	0	0.18625	0.02065625	0.745	433.2711111111111	9.0	0.0	1.0	0.0	0.0	0
18554976	1311143	11	12	9	0.0102194609692643	0.0015073677885456	1.052604479834232	250.23875	175.0	0.0	19.0	0.0	0.0	0
16514853	3351207	1	29	20	0.0	0.0	0.0	0.0	123.0	0.0	17.0	0.0	0.0	0
19000569	865754	1	13	21	0.2588985899768143	0.1889374891287743	7.249160519350801	362.8893055555556	18.0	0.0	1.0	0.0	0.0	0
12561876	7304253	6	3	13	0.0	0.0	0.0	0.0	4153.0	0.0	1.0	0.0	0.0	0
17622477	2243827	7	4	18	0.6446403520207983	0.3559729296430127	45.12482464145588	1049.3738773148148	308.0	0.0	113.0	0.0	0.0	0
19512245	354143	3	25	15	0.7032453077697483	1.4895276614593227	4.2194718466184895	285.555	2.0	0.0	1.0	0.0	0.0	0
17633876	2232643	7	6	9	17.90981164459716	3483.3288596627085	3778.97025701	1667.256539351852	1708.0	1.0	495.0	1.0	0.0	0
16390947	3475138	1	12	13	0.76545357	0.9829388083882696	8.41998927	181.45819444444444	142.0	0.0	54.0	0.0	0.0	0
19349723	516800	3	2	19	0.0658333333333333	0.0016741666666666	0.3950000000000001	2.9680555555555554	8.0	0.0	2.0	0.0	0.0	0
18727159	1139289	12	6	12	0.63	0.0	0.63	0.0	1.0	0.0	1.0	0.0	0.0	0
17094734	2771515	4	21	12	0.0	0.0	0.0	0.0	247.0	0.0	26.0	0.0	0.0	0
17505036	2361406	6	18	6	0.3879516388762368	0.3672660029717059	88.06502202490576	760.0556597222222	1225.0	0.0	61.0	0.0	0.0	0
19529468	337050	3	28	1	0.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	0
18613652	1252433	11	20	14	2.825387663041405	62.16210734654047	48.03159027170389	785.1813078703703	267.0	0.0	48.0	0.0	0.0	0
19746103	120248	4	27	10	0.0	0.0	0.0	0.0	325.0	0.0	61.0	0.0	0.0	0
19368389	497744	3	5	10	0.1333663404910961	0.098834245008952	7.468515067501381	611.0375347222222	43.0	0.0	1.0	0.0	0.0	0
12998275	6868231	8	10	15	0.6044992967761339	0.7713673228274803	52.59143881952365	1081.8647337962964	232.0	0.0	74.0	0.0	0.0	0
18122882	1743308	9	12	21	0.0238544967900943	0.0001632673454369	3.1726480730825544	265.8854166666667	67.0	0.0	1.0	0.0	0.0	0
18796438	1069954	12	16	5	0.09179375	0.0038830139583333	1.4687	145.8551388888889	18.0	0.0	4.0	0.0	0.0	0
19679051	187402	4	18	1	0.0	0.0	0.0	0.0	9.0	0.0	1.0	0.0	0.0	0
16224255	3641892	12	20	6	0.3018457269565976	0.1435643827097255	13.884903440003493	907.028136574074	918.0	0.0	36.0	0.0	0.0	0
14687207	5179079	4	30	18	0.2382255313513072	0.2207139155516368	15.008208475132358	819.3849652777777	1532.0	0.0	67.0	0.0	0.0	0
19688193	178142	4	19	8	0.01	0.0	0.01	0.0	1.0	0.0	1.0	0.0	0.0	0
19482431	384103	3	21	10	0.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	0
19729509	137014	4	25	2	0.0	0.0	0.0	0.0	110.0	0.0	8.0	0.0	0.0	0
18464512	1401638	10	30	17	0.0	0.0	0.0	0.0	11.0	0.0	1.0	0.0	0.0	0
19814276	52243	5	6	23	16.421034347230773	314.19761723613163	1067.3672325700002	1346.2701388888888	289.0	0.0	32.0	0.0	0.0	0
17853704	2012539	8	6	5	0.0107709675489726	4.188469511995976e-05	0.0538548377448631	858.2974305555556	24.0	0.0	21.0	0.0	0.0	0
12458150	7407979	5	18	11	0.0	0.0	0.0	0.0	4153.0	0.0	1.0	0.0	0.0	0
16718902	3147437	2	27	10	2.1518259866418994	24.062928518166583	518.5900627806977	1013.610625	504.0	0.0	128.0	0.0	0.0	0
19141105	725337	2	2	13	0.3879516388762368	0.3672660029717059	88.06502202490576	760.0556597222222	1225.0	0.0	61.0	0.0	0.0	0
18047735	1818498	9	2	8	0.5964485562665239	0.3578837124512575	13.121868237863524	105.13083333333331	16.0	0.0	1.0	0.0	0.0	0
16571202	3295052	2	6	17	14.366860886635578	800.4011683809455	732.7099052184145	2538.121539351852	397.0	0.0	141.0	0.0	0.0	0
16217927	3648590	12	19	9	0.4463403710540814	0.4069080938089757	15.175572615838767	809.8328935185185	223.0	0.0	37.0	0.0	0.0	0
13747995	6118509	12	5	20	0.0	0.0	0.0	0.0	1595.0	0.0	674.0	0.0	0.0	0
19551394	314961	3	31	4	0.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	0
18144265	1721849	9	15	21	0.1355401416682591	0.0043894645704178	1.4909415583508507	225.1555555555556	59.0	0.0	33.0	0.0	0.0	0
18225902	1640407	9	27	8	1.40931	0.1921008127999999	2.81862	26.914583333333333	2.0	0.0	2.0	0.0	0.0	0
12212902	7653158	4	10	15	0.0716966842281488	0.0144508671478311	2.0792038426163155	1131.0377430555557	25.0	0.0	8.0	0.0	0.0	0
16255162	3611041	12	24	14	0.055	0.00405	0.11	8.7425	2.0	0.0	1.0	0.0	0.0	0
19496125	370175	3	23	8	0.0	0.0	0.0	0.0	210.0	0.0	138.0	0.0	0.0	0
12508298	7357823	5	26	6	0.0877054491985619	0.0242102377474171	5.525443299509404	1131.3978009259258	72.0	0.0	21.0	0.0	0.0	0
16708022	3158366	2	25	21	0.49419249	0.0	0.49419249	0.0	9996.0	0.0	682.0	0.0	0.0	0
18511888	1354381	11	6	8	0.2209318910651836	0.0409072015652199	3.0930464749125712	139.30166666666668	381.0	0.0	13.0	0.0	0.0	0
17826965	2039546	8	2	11	1.8183965098008947	15.012856755331166	4995.135212423058	59.23111111111111	4845.0	0.0	1689.0	0.0	0.0	0
13938503	5927773	1	4	10	0.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	0
19720088	146188	4	23	19	1.062830306390487	42.00427633500852	87.15208512401993	1364.7731597222223	273.0	0.0	13.0	0.0	0.0	0
14112658	5753852	1	31	8	3.960847048998452	69.43545781729125	229.7291288419102	1325.6926967592592	516.0	0.0	115.0	0.0	0.0	0
17184285	2682144	5	4	2	0.0	0.0	0.0	0.0	2.0	0.0	1.0	0.0	0.0	0
14913295	4952955	6	6	5	1.0	0.0	2.0	1.2863310185185186	14.0	0.0	1.0	0.0	0.0	0
18663171	1202886	11	27	13	0.034819191235899	0.0038242965374385	2.298066621569336	920.6956712962964	89.0	0.0	27.0	0.0	0.0	0
18349568	1516711	10	14	15	0.5510919135286534	0.3594759227399143	4.408735308229227	685.3848032407408	23.0	0.0	14.0	0.0	0.0	0
17632618	2233766	7	6	5	0.5836753136892419	1.080250347298113	71.79206358377675	642.7975810185185	604.0	0.0	135.0	0.0	0.0	0
15368917	4497467	8	19	3	0.0	0.0	0.0	0.0	1603.0	1.0	716.0	1.0	0.0	0
16106816	3759427	12	3	20	0.3336071365940861	0.2892578197616636	4.003285639129033	516.6394907407407	82.0	0.0	38.0	0.0	0.0	0
17314737	2551586	5	22	12	0.0726069956179207	0.0252359637750606	3.7029567765139606	358.83680555555554	101.0	0.0	15.0	0.0	0.0	0
12223806	7642336	4	12	7	0.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	0
16546930	3319458	2	3	8	0.49419249	0.0	0.49419249	0.0	9996.0	0.0	682.0	0.0	0.0	0
14363151	5503172	3	11	3	0.5836753136892419	1.080250347298113	71.79206358377675	642.7975810185185	604.0	0.0	135.0	0.0	0.0	0
16699942	3166397	2	24	18	2.1518259866418994	24.062928518166583	518.5900627806977	1013.610625	504.0	0.0	128.0	0.0	0.0	0
18272993	1593130	10	3	22	0.0936274541735519	0.0077609609494856	30.89705987727215	1119.9222800925927	761.0	0.0	14.0	0.0	0.0	0
17770030	2096032	7	25	12	0.0975593951691247	0.0150604816461134	4.78041036328711	435.9411111111111	66.0	0.0	31.0	0.0	0.0	0
18684599	1181625	11	30	13	0.0	0.0	0.0	0.0	159.0	0.0	45.0	0.0	0.0	0
18756573	1109750	12	10	15	0.0	0.0	0.0	0.0	1410.0	0.0	650.0	0.0	0.0	0
19380560	485855	3	7	3	1.5724369203753974	7.535409126569695	31.448738407507943	1196.859386574074	22.0	0.0	6.0	0.0	0.0	0
16808764	3057624	3	12	1	0.49419249	0.0	0.49419249	0.0	9996.0	0.0	682.0	0.0	0.0	0
19855009	11314	5	12	16	0.0332647727272727	0.0003741204689132	2.9273	77.17041666666667	117.0	0.0	1.0	0.0	0.0	0
19625200	241323	4	10	12	0.0	0.0	0.0	0.0	110.0	0.0	8.0	0.0	0.0	0
18418887	1447421	10	24	8	0.2387778377777777	0.0461765353739718	2.14900054	387.1748611111111	14.0	0.0	9.0	0.0	0.0	0
18124802	1741568	9	13	3	2.808292372186561	10.828905792660866	30.89121609405217	246.27819444444444	29.0	0.0	4.0	0.0	0.0	0
12920819	6945371	7	29	12	0.6079627163656096	0.6580247237275737	10.943328894580972	916.8119097222224	24.0	0.0	7.0	0.0	0.0	0
16967287	2898860	4	3	8	0.5771083968428071	0.3632557432498836	32.89517862004001	2126.1241898148146	123.0	0.0	106.0	0.0	0.0	0
16424675	3441713	1	17	6	0.49419249	0.0	0.49419249	0.0	9996.0	0.0	682.0	0.0	0.0	0
19493923	372269	3	23	1	5.579265219573769	325.493928328485	914.999496010098	228.2058333333333	118.0	0.0	33.0	0.0	0.0	0
18715426	1150762	12	4	20	0.0	0.0	0.0	0.0	1603.0	1.0	716.0	1.0	0.0	0
19454686	411848	3	17	12	0.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	0
18403200	1462974	10	22	3	0.0830407417032869	0.0128982268178408	32.46893000598519	253.20361111111112	441.0	0.0	438.0	0.0	0.0	0
4914018	14952165	1	15	19	0.916546809695122	1.7904374508452727	150.31367679000002	140.10538194444445	6301.0	0.0	45.0	0.0	0.0	0
19307422	558953	2	25	21	1.3550182666666668	0.218343209758841	4.0650548	10.005972222222224	11.0	0.0	11.0	0.0	0.0	0
18054038	1812020	9	3	5	1.08829265	1.013703685220113	5.44146325	61.645	20.0	0.0	1.0	0.0	0.0	0
18022866	1843253	8	29	21	0.0102194609692643	0.0015073677885456	1.052604479834232	250.23875	175.0	0.0	19.0	0.0	0.0	0
13948136	5918311	1	5	22	0.0	0.0	0.0	0.0	123.0	0.0	17.0	0.0	0.0	0
19836802	29616	5	10	2	0.0	0.0	0.0	0.0	46.0	0.0	3.0	0.0	0.0	0
18287127	1578967	10	5	21	248.59970851848715	88555.60880044977	3231.7962107403328	819.6731597222222	315.0	0.0	1.0	0.0	0.0	0
13085767	6780743	8	24	4	3.960847048998452	69.43545781729125	229.7291288419102	1325.6926967592592	516.0	0.0	115.0	0.0	0.0	0
5884918	13981467	7	1	6	0.0	0.0	0.0	0.0	49.0	19.0	13.0	9.0	0.0	0
17535138	2331332	6	22	12	0.0	0.0	0.0	0.0	10.0	0.0	1.0	0.0	0.0	0
19709423	157092	4	22	7	0.0130715136381037	0.0007303232280015	0.2745017864001787	261.44375	18.0	0.0	12.0	0.0	0.0	0
16208574	3657675	12	18	2	0.9995721727403998	14.280313627174994	277.88106402183115	1066.3243402777778	1281.0	0.0	88.0	0.0	0.0	0
16813825	3052241	3	12	18	0.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	0
19846531	19987	5	11	11	0.0	0.0	0.0	0.0	3.0	0.0	1.0	0.0	0.0	0
19185893	680633	2	8	20	1.1623174415383828	2.17828051150001	37.19415812922825	115.90222222222222	289.0	0.0	17.0	0.0	0.0	0
19584298	281864	4	4	18	0.2881497431428572	0.0450278699547599	10.08524101	139.09791666666666	87.0	0.0	10.0	0.0	0.0	0
16416957	3449430	1	16	4	0.0573677671747338	0.002893455649877	0.9178842747957424	895.6650810185185	52.0	0.0	11.0	0.0	0.0	0
11370189	8496262	12	2	1	2.418948067894737	9.10697089422316	91.92002658	2390.049340277778	98.0	0.0	26.0	0.0	0.0	0
19458104	408430	3	18	0	0.0	0.0	0.0	0.0	4354.0	0.0	5.0	0.0	0.0	0
19753538	112580	4	28	11	0.0281656754383033	0.0	0.0281656754383033	0.0	2.0	0.0	1.0	0.0	0.0	0
17698802	2167422	7	15	12	0.1966645115258048	0.0435039776694306	27.72969612513849	442.2698611111111	471.0	0.0	74.0	0.0	0.0	0
18551745	1314430	11	11	22	1.117138715566569	3.4281232199785143	34.63130018256364	158.86930555555554	242.0	0.0	22.0	0.0	0.0	0
13167004	6699073	9	5	17	2.1241397856255784	68.07056483104463	575.6418819045317	1358.3369444444445	837.0	0.0	95.0	0.0	0.0	0
16354362	3512026	1	7	10	0.49419249	0.0	0.49419249	0.0	9996.0	0.0	682.0	0.0	0.0	0
18893371	973066	12	29	19	0.0	0.0	0.0	0.0	210.0	0.0	138.0	0.0	0.0	0
12999738	6866323	8	10	20	0.7789946889537377	0.5364548246933224	51.41364947094669	1158.979502314815	207.0	0.0	43.0	0.0	0.0	0
